Fecha,Nombre de entrenamiento,Duración,Nombre del ejercicio,Orden de la serie,Peso,Rep.,Distancia,Segundos,Notas,Notas del entrenamiento,RPE
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Flat Leg Raise",1,0,12.0,0,0.0,"","",
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Flat Leg Raise",2,0,13.0,0,0.0,,,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Flat Leg Raise",3,0,15.0,0,0.0,,,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Seated Palms Up Wrist Curl (Dumbbell)",1,20.0,12.0,0,0.0,"",,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Seated Palms Up Wrist Curl (Dumbbell)",2,20.0,12.0,0,0.0,,,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Triceps Extension (Dumbbell)",1,30.0,10.0,0,0.0,"",,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Triceps Extension (Dumbbell)",2,30.0,10.0,0,0.0,,,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Triceps Extension (Dumbbell)",3,30.0,10.0,0,0.0,,,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Bench Dip",1,0.0,8.0,0,0.0,"",,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Bench Dip",2,0.0,10.0,0,0.0,,,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Bench Dip",3,0.0,12.0,0,0.0,,,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Lateral Raise (Dumbbell)",1,15.0,10.0,0,0.0,"",,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Lateral Raise (Dumbbell)",2,15.0,10.0,0,0.0,,,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Lateral Raise (Dumbbell)",3,15.0,10.0,0,0.0,,,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Lateral Raise (Dumbbell)",4,15.0,10.0,0,0.0,,,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Neck Curl",1,0,15.0,0,0.0,"",,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Neck Curl",2,0,15.0,0,0.0,,,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Neck Curl",3,0,15.0,0,0.0,,,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Push Up (Diamond)",1,0,5.0,0,0.0,"",,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Push Up (Diamond)",2,0,5.0,0,0.0,,,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Push Up (Diamond)",3,0,5.0,0,0.0,,,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Push Up (Diamond)",4,0,5.0,0,0.0,,,
2022-04-17 22:09:15,"At-Home DB/Body Push",1 h 46 min,"Push Up (Diamond)",5,0,5.0,0,0.0,,,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Shrug (Dumbbell)",1,30.0,12.0,0,0.0,"","",
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Shrug (Dumbbell)",2,35.0,12.0,0,0.0,,,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Shrug (Dumbbell)",3,35.0,12.0,0,0.0,,,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Hammer Curl (Dumbbell)",1,30.0,12.0,0,0.0,"",,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Hammer Curl (Dumbbell)",2,30.0,12.0,0,0.0,,,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Hammer Curl (Dumbbell)",3,30.0,12.0,0,0.0,,,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Bent Over Row (Dumbbell)",1,25.0,7.0,0,0.0,"",,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Bent Over Row (Dumbbell)",2,25.0,7.0,0,0.0,,,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Bent Over Row (Dumbbell)",3,30.0,7.0,0,0.0,,,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Bent Over Row (Dumbbell)",4,30.0,7.0,0,0.0,,,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Bent Over Row (Dumbbell)",5,30.0,7.0,0,0.0,,,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Bent Over Row (Dumbbell)",6,30.0,7.0,0,0.0,,,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Flat Leg Raise",1,0,15.0,0,0.0,"",,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Flat Leg Raise",2,0,12.0,0,0.0,,,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Flat Leg Raise",3,0,15.0,0,0.0,,,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Seated Palms Up Wrist Curl (Dumbbell)",1,20.0,12.0,0,0.0,"",,
2022-04-18 19:17:03,"At Home DB/Body Pull",59 min,"Seated Palms Up Wrist Curl (Dumbbell)",2,20.0,12.0,0,0.0,,,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Flat Leg Raise",1,0,15.0,0,0.0,"","",
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Flat Leg Raise",2,0,15.0,0,0.0,,,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Flat Leg Raise",3,0,15.0,0,0.0,,,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Neck Curl",1,0,15.0,0,0.0,"",,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Neck Curl",2,0,18.0,0,0.0,,,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Neck Curl",3,0,15.0,0,0.0,,,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Standing Calf Raise (Dumbbell)",1,30.0,15.0,0,0.0,"",,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Standing Calf Raise (Dumbbell)",2,30.0,15.0,0,0.0,,,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Hip Thrust (Bodyweight)",1,0,15.0,0,0.0,"",,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Hip Thrust (Bodyweight)",2,0,15.0,0,0.0,,,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Hip Thrust (Bodyweight)",3,0,15.0,0,0.0,,,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Squat (Bodyweight)",1,0,8.0,0,0.0,"",,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Squat (Bodyweight)",2,0,8.0,0,0.0,,,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Squat (Bodyweight)",3,0,8.0,0,0.0,,,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Squat (Bodyweight)",4,0,8.0,0,0.0,,,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Squat (Bodyweight)",5,0,8.0,0,0.0,,,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Step-up",1,0,8.0,0,0.0,"",,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Step-up",2,0,8.0,0,0.0,,,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Step-up",3,0,8.0,0,0.0,,,
2022-04-19 19:00:38,"At Home DB/Body Legs",56 min,"Step-up",4,0,8.0,0,0.0,,,
2022-04-21 14:04:53,"At-Home DB/Body Push",40 min,"Neck Curl",1,0,15.0,0,0.0,"","",
2022-04-21 14:04:53,"At-Home DB/Body Push",40 min,"Neck Curl",2,0,20.0,0,0.0,,,
2022-04-21 14:04:53,"At-Home DB/Body Push",40 min,"Neck Curl",3,0,15.0,0,0.0,,,
2022-04-21 14:04:53,"At-Home DB/Body Push",40 min,"Flat Leg Raise",1,0,15.0,0,0.0,"",,
2022-04-21 14:04:53,"At-Home DB/Body Push",40 min,"Flat Leg Raise",2,0,15.0,0,0.0,,,
2022-04-21 14:04:53,"At-Home DB/Body Push",40 min,"Flat Leg Raise",3,0,15.0,0,0.0,,,
2022-04-21 14:04:53,"At-Home DB/Body Push",40 min,"Push Up",1,0.0,15.0,0,0.0,"",,
2022-04-21 14:04:53,"At-Home DB/Body Push",40 min,"Push Up",2,0,13.0,0,0.0,,,
2022-04-21 14:04:53,"At-Home DB/Body Push",40 min,"Push Up",3,0,17.0,0,0.0,,,
2022-04-21 14:04:53,"At-Home DB/Body Push",40 min,"Seated Palms Up Wrist Curl (Dumbbell)",1,20.0,20.0,0,0.0,"",,
2022-04-21 14:04:53,"At-Home DB/Body Push",40 min,"Seated Palms Up Wrist Curl (Dumbbell)",2,20.0,12.0,0,0.0,,,
2022-04-21 14:04:53,"At-Home DB/Body Push",40 min,"Triceps Extension (Dumbbell)",1,30.0,10.0,0,0.0,"",,
2022-04-21 14:04:53,"At-Home DB/Body Push",40 min,"Lateral Raise (Dumbbell)",1,15.0,10.0,0,0.0,"",,
2022-04-21 14:04:53,"At-Home DB/Body Push",40 min,"Lateral Raise (Dumbbell)",2,15.0,10.0,0,0.0,,,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Flat Leg Raise",1,0,15.0,0,0.0,"","",
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Flat Leg Raise",2,0,15.0,0,0.0,,,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Flat Leg Raise",3,0,15.0,0,0.0,,,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Seated Palms Up Wrist Curl (Dumbbell)",1,20.0,12.0,0,0.0,"",,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Seated Palms Up Wrist Curl (Dumbbell)",2,20.0,12.0,0,0.0,,,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Shrug (Dumbbell)",1,35.0,12.0,0,0.0,"",,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Shrug (Dumbbell)",2,35.0,13.0,0,0.0,,,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Shrug (Dumbbell)",3,35.0,12.0,0,0.0,,,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Hammer Curl (Dumbbell)",1,25.0,12.0,0,0.0,"",,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Hammer Curl (Dumbbell)",2,25.0,12.0,0,0.0,,,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Hammer Curl (Dumbbell)",3,25.0,12.0,0,0.0,,,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Bent Over Row (Dumbbell)",1,30.0,7.0,0,0.0,"",,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Bent Over Row (Dumbbell)",2,30.0,7.0,0,0.0,,,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Bent Over Row (Dumbbell)",3,35.0,7.0,0,0.0,,,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Bent Over Row (Dumbbell)",4,35.0,7.0,0,0.0,,,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Bent Over Row (Dumbbell)",5,35.0,7.0,0,0.0,,,
2022-04-22 15:49:29,"At Home DB/Body Pull",1 h 13 min,"Bent Over Row (Dumbbell)",6,35.0,7.0,0,0.0,,,
2022-04-23 20:25:47,"At Home DB/Body Legs",1 h 5 min,"Flat Leg Raise",1,0,15.0,0,0.0,"","",
2022-04-23 20:25:47,"At Home DB/Body Legs",1 h 5 min,"Flat Leg Raise",2,0,15.0,0,0.0,,,
2022-04-23 20:25:47,"At Home DB/Body Legs",1 h 5 min,"Flat Leg Raise",3,0,15.0,0,0.0,,,
2022-04-23 20:25:47,"At Home DB/Body Legs",1 h 5 min,"Neck Curl",1,0,15.0,0,0.0,"",,
2022-04-23 20:25:47,"At Home DB/Body Legs",1 h 5 min,"Neck Curl",2,0,15.0,0,0.0,,,
2022-04-23 20:25:47,"At Home DB/Body Legs",1 h 5 min,"Neck Curl",3,0,15.0,0,0.0,,,
2022-04-23 20:25:47,"At Home DB/Body Legs",1 h 5 min,"Step-up",1,0,20.0,0,0.0,"",,
2022-04-23 20:25:47,"At Home DB/Body Legs",1 h 5 min,"Step-up",2,0,20.0,0,0.0,,,
2022-04-23 20:25:47,"At Home DB/Body Legs",1 h 5 min,"Hip Thrust (Bodyweight)",1,0,15.0,0,0.0,"",,
2022-04-23 20:25:47,"At Home DB/Body Legs",1 h 5 min,"Hip Thrust (Bodyweight)",2,0,15.0,0,0.0,,,
2022-04-23 20:25:47,"At Home DB/Body Legs",1 h 5 min,"Hip Thrust (Bodyweight)",3,0,15.0,0,0.0,,,
2022-04-23 20:25:47,"At Home DB/Body Legs",1 h 5 min,"Leg Extension (Machine)",1,20.0,20.0,0,0.0,"",,
2022-04-23 20:25:47,"At Home DB/Body Legs",1 h 5 min,"Leg Extension (Machine)",2,20.0,20.0,0,0.0,,,
2022-04-26 16:47:30,"At-Home DB/Body Push",30 min,"Neck Curl",1,0,15.0,0,0.0,"","",
2022-04-26 16:47:30,"At-Home DB/Body Push",30 min,"Neck Curl",2,0,15.0,0,0.0,,,
2022-04-26 16:47:30,"At-Home DB/Body Push",30 min,"Neck Curl",3,0,15.0,0,0.0,,,
2022-04-26 16:47:30,"At-Home DB/Body Push",30 min,"Flat Leg Raise",1,0,15.0,0,0.0,"",,
2022-04-26 16:47:30,"At-Home DB/Body Push",30 min,"Flat Leg Raise",2,0,15.0,0,0.0,,,
2022-04-26 16:47:30,"At-Home DB/Body Push",30 min,"Flat Leg Raise",3,0,15.0,0,0.0,,,
2022-04-26 16:47:30,"At-Home DB/Body Push",30 min,"Seated Palms Up Wrist Curl (Dumbbell)",1,20.0,12.0,0,0.0,"",,
2022-04-26 16:47:30,"At-Home DB/Body Push",30 min,"Seated Palms Up Wrist Curl (Dumbbell)",2,20.0,12.0,0,0.0,,,
2022-04-26 16:47:30,"At-Home DB/Body Push",30 min,"Lateral Raise (Dumbbell)",1,15.0,10.0,0,0.0,"",,
2022-04-26 16:47:30,"At-Home DB/Body Push",30 min,"Lateral Raise (Dumbbell)",2,15.0,10.0,0,0.0,,,
2022-04-26 16:47:30,"At-Home DB/Body Push",30 min,"Lateral Raise (Dumbbell)",3,15.0,10.0,0,0.0,,,
2022-04-26 16:47:30,"At-Home DB/Body Push",30 min,"Lateral Raise (Dumbbell)",4,15.0,10.0,0,0.0,,,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Lat Pulldown (Machine)",1,55.0,14.0,0,0.0,"","",
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Lat Pulldown (Machine)",2,100.0,14.0,0,0.0,,,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Lat Pulldown (Machine)",3,85.0,14.0,0,0.0,,,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Lat Pulldown (Machine)",4,70.0,14.0,0,0.0,,,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Hammer Curl (Dumbbell)",1,20.0,10.0,0,0.0,"",,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Hammer Curl (Dumbbell)",2,20.0,10.0,0,0.0,,,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Hammer Curl (Dumbbell)",3,20.0,10.0,0,0.0,,,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Seated Palms Up Wrist Curl (Dumbbell)",1,40.0,10.0,0,0.0,"",,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Seated Palms Up Wrist Curl (Dumbbell)",2,40.0,10.0,0,0.0,,,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Seated Palms Up Wrist Curl (Dumbbell)",3,40.0,10.0,0,0.0,,,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Bench Press (Smith Machine)",1,110.0,6.0,0,0.0,"",,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Bench Press (Smith Machine)",2,135.0,6.0,0,0.0,,,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Bench Press (Smith Machine)",3,149.99999999999997,6.0,0,0.0,,,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Bench Press (Smith Machine)",4,200.0,1.0,0,0.0,,,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Shoulder Press (Machine)",1,130.0,6.0,0,0.0,"",,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Shoulder Press (Machine)",2,130.0,6.0,0,0.0,,,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Shoulder Press (Machine)",3,130.0,6.0,0,0.0,,,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Seated Row (Machine)",1,70.0,10.0,0,0.0,"",,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Seated Row (Machine)",2,70.0,10.0,0,0.0,,,
2022-05-16 15:37:52,"Evening Workout",12 h 39 min,"Seated Row (Machine)",3,70.0,10.0,0,0.0,,,
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Deadlift (Barbell)",1,275.0,5.0,0,0.0,"","",6
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Deadlift (Barbell)",2,299.99999999999994,5.0,0,0.0,,,8
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Deadlift (Barbell)",3,370.00000000000006,5.0,0,0.0,,,10
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Squat (Barbell)",1,225.0,5.0,0,0.0,"",,
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Squat (Barbell)",2,205.0,10.0,0,0.0,,,
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Squat (Barbell)",3,185.00000000000003,3.0,0,0.0,,,
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Squat (Barbell)",4,185.00000000000003,10.0,0,0.0,,,8
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Squat (Barbell)",5,205.0,10.0,0,0.0,,,9
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Standing Calf Raise (Machine)",1,275.0,10.0,0,0.0,"",,
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Standing Calf Raise (Machine)",2,335.0,10.0,0,0.0,,,
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Standing Calf Raise (Machine)",3,335.0,10.0,0,0.0,,,
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Standing Calf Raise (Machine)",4,335.0,10.0,0,0.0,,,
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Standing Calf Raise (Machine)",5,355.0,10.0,0,0.0,,,
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Crunch (Machine)",1,90.0,10.0,0,0.0,"",,
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Crunch (Machine)",2,110.0,10.0,0,0.0,,,
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Crunch (Machine)",3,90.0,10.0,0,0.0,,,
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Crunch (Machine)",4,100.0,10.0,0,0.0,,,
2022-09-28 10:26:29,"Midday Workout",1 h 43 min,"Crunch (Machine)",5,110.0,10.0,0,0.0,,,
2022-09-30 12:32:12,"Afternoon Workout",54 min,"Overhead Press (Barbell)",1,115.0,5.0,0,0.0,"","",
2022-09-30 12:32:12,"Afternoon Workout",54 min,"Overhead Press (Barbell)",2,115.0,6.0,0,0.0,,,
2022-09-30 12:32:12,"Afternoon Workout",54 min,"Overhead Press (Barbell)",3,135.0,4.0,0,0.0,,,
2022-09-30 12:32:12,"Afternoon Workout",54 min,"Lateral Raise (Machine)",1,50.0,5.0,0,0.0,"",,
2022-09-30 12:32:12,"Afternoon Workout",54 min,"Lateral Raise (Machine)",2,40.0,10.0,0,0.0,,,
2022-09-30 12:32:12,"Afternoon Workout",54 min,"Lateral Raise (Machine)",3,40.0,10.0,0,0.0,,,
2022-09-30 12:32:12,"Afternoon Workout",54 min,"Lateral Raise (Machine)",4,80.0,9.0,0,0.0,,,
2022-09-30 12:32:12,"Afternoon Workout",54 min,"Lateral Raise (Machine)",5,70.0,10.0,0,0.0,,,
2022-09-30 12:32:12,"Afternoon Workout",54 min,"Hammer Curl (Dumbbell)",1,30.0,10.0,0,0.0,"",,
2022-09-30 12:32:12,"Afternoon Workout",54 min,"Hammer Curl (Dumbbell)",2,40.0,8.0,0,0.0,,,
2022-09-30 12:32:12,"Afternoon Workout",54 min,"Hammer Curl (Dumbbell)",3,40.0,6.0,0,0.0,,,
2022-10-02 10:00:58,"Midday Workout",1 h 4 min,"Squat (Barbell)",1,205.0,5.0,0,0.0,"","",
2022-10-02 10:00:58,"Midday Workout",1 h 4 min,"Squat (Barbell)",2,235.0,5.0,0,0.0,,,
2022-10-02 10:00:58,"Midday Workout",1 h 4 min,"Squat (Barbell)",3,275.0,5.0,0,0.0,,,
2022-10-02 10:00:58,"Midday Workout",1 h 4 min,"Triceps Dip",1,0.0,10.0,0,0.0,"",,
2022-10-02 10:00:58,"Midday Workout",1 h 4 min,"Triceps Dip",2,0.0,10.0,0,0.0,,,
2022-10-02 10:00:58,"Midday Workout",1 h 4 min,"Triceps Dip",3,0.0,10.0,0,0.0,,,
2022-10-02 10:00:58,"Midday Workout",1 h 4 min,"Triceps Dip",4,0.0,10.0,0,0.0,,,
2022-10-02 10:00:58,"Midday Workout",1 h 4 min,"Seated Leg Press (Machine)",1,270.0,10.0,0,0.0,"",,
2022-10-02 10:00:58,"Midday Workout",1 h 4 min,"Seated Leg Press (Machine)",2,310.0,10.0,0,0.0,,,
2022-10-02 10:00:58,"Midday Workout",1 h 4 min,"Seated Leg Press (Machine)",3,330.0,10.0,0,0.0,,,
2022-10-02 10:00:58,"Midday Workout",1 h 4 min,"Seated Leg Press (Machine)",4,330.0,10.0,0,0.0,,,
2022-10-02 10:00:58,"Midday Workout",1 h 4 min,"Seated Leg Press (Machine)",5,330.0,10.0,0,0.0,,,
2022-10-03 08:58:46,"Morning Workout",43 min,"Bench Press (Barbell)",1,135.0,7.0,0,0.0,"","",
2022-10-03 08:58:46,"Morning Workout",43 min,"Bench Press (Barbell)",2,185.00000000000003,3.0,0,0.0,,,
2022-10-03 08:58:46,"Morning Workout",43 min,"Bench Press (Barbell)",3,205.0,3.0,0,0.0,,,
2022-10-03 08:58:46,"Morning Workout",43 min,"Bench Press (Barbell)",4,225.0,3.0,0,0.0,,,
2022-10-03 08:58:46,"Morning Workout",43 min,"Bench Press (Barbell)",5,185.00000000000003,11.0,0,0.0,,,
2022-10-03 08:58:46,"Morning Workout",43 min,"Bench Press (Barbell)",6,195.0,9.0,0,0.0,,,
2022-10-03 08:58:46,"Morning Workout",43 min,"Bench Press (Barbell)",7,195.0,5.0,0,0.0,,,
2022-10-03 08:58:46,"Morning Workout",43 min,"Bench Press (Barbell)",8,185.00000000000003,8.0,0,0.0,,,
2022-10-03 08:58:46,"Morning Workout",43 min,"Lat Pulldown (Cable)",1,149.99999999999997,10.0,0,0.0,"",,
2022-10-03 08:58:46,"Morning Workout",43 min,"Lat Pulldown (Cable)",2,149.99999999999997,9.0,0,0.0,,,
2022-10-03 08:58:46,"Morning Workout",43 min,"Lat Pulldown (Cable)",3,140.0,10.0,0,0.0,,,
2022-10-03 08:58:46,"Morning Workout",43 min,"Lat Pulldown (Cable)",4,140.0,9.0,0,0.0,,,
2022-10-03 08:58:46,"Morning Workout",43 min,"Lat Pulldown (Cable)",5,140.0,8.0,0,0.0,,,
2022-10-05 14:49:04,"Afternoon Workout",39 min,"Squat (Barbell)",1,205.0,10.0,0,0.0,"","",
2022-10-05 14:49:04,"Afternoon Workout",39 min,"Squat (Barbell)",2,205.0,10.0,0,0.0,,,
2022-10-05 14:49:04,"Afternoon Workout",39 min,"Squat (Barbell)",3,225.0,10.0,0,0.0,,,
2022-10-05 14:49:04,"Afternoon Workout",39 min,"Squat (Barbell)",4,235.0,10.0,0,0.0,,,
2022-10-05 14:49:04,"Afternoon Workout",39 min,"Deadlift (Barbell)",1,365.0,3.0,0,0.0,"",,
2022-10-05 14:49:04,"Afternoon Workout",39 min,"Deadlift (Barbell)",2,405.0,2.0,0,0.0,,,
2022-10-10 08:01:40,"Morning Workout",47 min,"Bench Press (Barbell)",1,185.00000000000003,5.0,0,0.0,"","",
2022-10-10 08:01:40,"Morning Workout",47 min,"Bench Press (Barbell)",2,210.0,3.0,0,0.0,,,
2022-10-10 08:01:40,"Morning Workout",47 min,"Bench Press (Barbell)",3,235.0,3.0,0,0.0,,,
2022-10-10 08:01:40,"Morning Workout",47 min,"Bench Press (Barbell)",4,185.00000000000003,9.0,0,0.0,,,
2022-10-10 08:01:40,"Morning Workout",47 min,"Bench Press (Barbell)",5,185.00000000000003,4.0,0,0.0,,,
2022-10-10 08:01:40,"Morning Workout",47 min,"Bench Press (Barbell)",6,185.00000000000003,6.0,0,0.0,,,
2022-10-10 08:01:40,"Morning Workout",47 min,"Bench Press (Barbell)",7,185.00000000000003,3.0,0,0.0,,,
2022-10-10 08:01:40,"Morning Workout",47 min,"Bench Press (Barbell)",8,185.00000000000003,10.0,0,0.0,,,
2022-10-10 08:01:40,"Morning Workout",47 min,"Lat Pulldown (Cable)",1,149.99999999999997,10.0,0,0.0,"",,
2022-10-10 08:01:40,"Morning Workout",47 min,"Lat Pulldown (Cable)",2,165.0,4.0,0,0.0,,,
2022-10-10 08:01:40,"Morning Workout",47 min,"Lat Pulldown (Cable)",3,165.0,6.0,0,0.0,,,
2022-10-10 08:01:40,"Morning Workout",47 min,"Lat Pulldown (Cable)",4,165.0,5.0,0,0.0,,,
2022-10-10 08:01:40,"Morning Workout",47 min,"Lat Pulldown (Cable)",5,165.0,6.0,0,0.0,,,
2022-10-12 09:52:19,"Morning Workout",1 h 25 min,"Deadlift (Barbell)",1,315.0,5.0,0,0.0,"","",
2022-10-12 09:52:19,"Morning Workout",1 h 25 min,"Deadlift (Barbell)",2,365.0,3.0,0,0.0,,,
2022-10-12 09:52:19,"Morning Workout",1 h 25 min,"Deadlift (Barbell)",3,405.0,1.0,0,0.0,,,
2022-10-12 09:52:19,"Morning Workout",1 h 25 min,"Squat (Barbell)",1,185.00000000000003,7.0,0,0.0,"",,
2022-10-12 09:52:19,"Morning Workout",1 h 25 min,"Squat (Barbell)",2,205.0,5.0,0,0.0,,,
2022-10-12 09:52:19,"Morning Workout",1 h 25 min,"Squat (Barbell)",3,205.0,8.0,0,0.0,,,
2022-10-12 09:52:19,"Morning Workout",1 h 25 min,"Squat (Barbell)",4,205.0,10.0,0,0.0,,,
2022-10-12 09:52:19,"Morning Workout",1 h 25 min,"Squat (Barbell)",5,225.0,5.0,0,0.0,,,
2022-10-12 09:52:19,"Morning Workout",1 h 25 min,"Standing Calf Raise (Barbell)",1,225.0,10.0,0,0.0,"",,
2022-10-12 09:52:19,"Morning Workout",1 h 25 min,"Standing Calf Raise (Barbell)",2,225.0,10.0,0,0.0,,,
2022-10-12 09:52:19,"Morning Workout",1 h 25 min,"Standing Calf Raise (Barbell)",3,225.0,10.0,0,0.0,,,
2022-10-25 08:04:06,"Morning Workout",54 min,"Bench Press (Barbell)",1,185.00000000000003,6.0,0,0.0,"","",
2022-10-25 08:04:06,"Morning Workout",54 min,"Bench Press (Barbell)",2,225.0,5.0,0,0.0,,,
